ANY_ACCES;CODI_EXPEDIENT;CODI_UPC;CURS;QUAD;SUPERA;NOTA_NUM_DEF;GRUP_CLASSE;SEXE;NOTA_ACCES
2012-01-01;260236;240014;2012;2;N;4.2;40.0;H;11.044
2012-01-01;260236;240015;2012;1;N;3.9;63.0;H;11.044
2012-01-01;260236;240015;2012;2;N;0.6;42.0;H;11.044
2012-01-01;260236;240024;2012;2;N;0;80.0;H;11.044
2012-01-01;260236;240025;2012;2;N;0.1;42.0;H;11.044
2012-01-01;260248;240011;2012;1;S;5.3;10.0;D;12.218
2012-01-01;260248;240012;2012;1;S;5.6;10.0;D;12.218
2012-01-01;260248;240013;2012;1;S;5;10.0;D;12.218
2012-01-01;260248;240014;2012;1;S;6.2;10.0;D;12.218
2012-01-01;260248;240015;2012;1;S;7.6;11.0;D;12.218
2012-01-01;260248;240021;2012;2;S;5;10.0;D;12.218
2012-01-01;260248;240022;2012;2;S;5;10.0;D;12.218
2012-01-01;260248;240023;2012;2;S;5;10.0;D;12.218
2012-01-01;260248;240024;2012;2;S;6.2;10.0;D;12.218
2012-01-01;260248;240025;2012;2;S;6;12.0;D;12.218
2012-01-01;260253;240011;2012;1;S;7.7;50.0;H;11.17
2012-01-01;260253;240012;2012;1;S;6.1;50.0;H;11.17
2012-01-01;260253;240013;2012;1;S;5;50.0;H;11.17
2012-01-01;260253;240014;2012;1;S;5.1;50.0;H;11.17
2012-01-01;260253;240015;2012;1;S;6.2;52.0;H;11.17
2012-01-01;260253;240021;2012;2;S;5.4;10.0;H;11.17
2012-01-01;260253;240022;2012;2;S;5.4;10.0;H;11.17
2012-01-01;260253;240023;2012;2;S;6.6;10.0;H;11.17
2012-01-01;260253;240024;2012;2;S;5;10.0;H;11.17
2012-01-01;260253;240025;2012;2;S;5;12.0;H;11.17
2012-01-01;260256;240011;2012;1;S;5.6;90.0;H;10.824
2012-01-01;260256;240012;2012;1;S;5.2;90.0;H;10.824
2012-01-01;260256;240013;2012;1;N;2.6;90.0;H;10.824
2012-01-01;260256;240013;2012;2;S;5.3;10.0;H;10.824
2012-01-01;260256;240014;2012;1;S;7;90.0;H;10.824
2012-01-01;260256;240015;2012;1;S;7.1;91.0;H;10.824
2012-01-01;260256;240021;2012;2;S;5.5;60.0;H;10.824
2012-01-01;260256;240022;2012;2;N;3.3;60.0;H;10.824
2012-01-01;260256;240022;2013;1;S;5.1;30.0;H;10.824
2012-01-01;260256;240023;2012;2;N;3.4;60.0;H;10.824
2012-01-01;260256;240023;2013;1;S;5;30.0;H;10.824
2012-01-01;260256;240024;2012;2;S;7.1;60.0;H;10.824
2012-01-01;260256;240025;2012;2;S;7.6;61.0;H;10.824
2012-01-01;260264;240011;2012;1;S;5.9;40.0;H;10.656
2012-01-01;260264;240012;2012;1;S;5.4;40.0;H;10.656
2012-01-01;260264;240013;2012;1;S;5;40.0;H;10.656
2012-01-01;260264;240014;2012;1;S;7;40.0;H;10.656
2012-01-01;260264;240015;2012;1;N;0.9;43.0;H;10.656
2012-01-01;260264;240015;2012;2;S;5.1;42.0;H;10.656
2012-01-01;260264;240021;2012;2;S;5;50.0;H;10.656
2012-01-01;260264;240022;2012;2;S;5;50.0;H;10.656
2012-01-01;260264;240023;2012;2;S;8;50.0;H;10.656
2012-01-01;260264;240024;2012;2;S;5.4;50.0;H;10.656
2012-01-01;260264;240025;2012;2;S;6.2;51.0;H;10.656
2012-01-01;260265;240011;2012;1;S;7;50.0;D;11.188
2012-01-01;260265;240012;2012;1;S;7.5;50.0;D;11.188
2012-01-01;260265;240013;2012;1;N;4.4;50.0;D;11.188
2012-01-01;260265;240013;2013;1;S;7.6;90.0;D;11.188
2012-01-01;260265;240014;2012;1;S;5.5;50.0;D;11.188
2012-01-01;260265;240015;2012;1;N;4.3;52.0;D;11.188
2012-01-01;260265;240015;2013;1;S;8.7;92.0;D;11.188
2012-01-01;260265;240021;2012;2;S;5.2;70.0;D;11.188
2012-01-01;260265;240022;2012;2;N;4;70.0;D;11.188
2012-01-01;260265;240022;2013;1;S;5.5;10.0;D;11.188
2012-01-01;260265;240023;2012;2;N;3.9;70.0;D;11.188
2012-01-01;260265;240023;2013;1;S;5.3;20.0;D;11.188
2012-01-01;260265;240024;2012;2;S;7;70.0;D;11.188
2012-01-01;260265;240025;2012;2;S;5.9;71.0;D;11.188
2012-01-01;260267;240011;2012;1;S;6.4;90.0;D;10.502
2012-01-01;260267;240012;2012;1;N;3.2;90.0;D;10.502
2012-01-01;260267;240012;2012;2;N;4.3;10.0;D;10.502
2012-01-01;260267;240012;2013;1;S;5.5;10.0;D;10.502
2012-01-01;260267;240013;2012;1;N;4.3;90.0;D;10.502
2012-01-01;260267;240013;2012;2;S;5.2;10.0;D;10.502
2012-01-01;260267;240014;2012;1;N;3.7;90.0;D;10.502
2012-01-01;260267;240014;2012;2;S;6.8;10.0;D;10.502
2012-01-01;260267;240015;2012;1;S;8.2;92.0;D;10.502
2012-01-01;260267;240021;2012;2;S;5.3;80.0;D;10.502
2012-01-01;260267;240022;2013;1;S;6.3;30.0;D;10.502
2012-01-01;260267;240023;2013;1;S;5;20.0;D;10.502
2012-01-01;260267;240024;2012;2;S;5.4;80.0;D;10.502
2012-01-01;260267;240025;2013;1;S;6.7;21.0;D;10.502
2012-01-01;260269;240011;2012;1;S;5.9;50.0;H;11.266
2012-01-01;260269;240012;2012;1;N;4.3;50.0;H;11.266
2012-01-01;260269;240012;2012;2;S;5.2;10.0;H;11.266
2012-01-01;260269;240013;2012;1;S;5;50.0;H;11.266
2012-01-01;260269;240014;2012;1;S;6;50.0;H;11.266
2012-01-01;260269;240015;2012;1;S;5;52.0;H;11.266
2012-01-01;260269;240021;2012;2;N;4.2;30.0;H;11.266
2012-01-01;260269;240022;2012;2;S;5;30.0;H;11.266
2012-01-01;260269;240023;2012;2;N;4.8;30.0;H;11.266
2012-01-01;260269;240024;2012;2;S;7.6;60.0;H;11.266
2012-01-01;260269;240025;2012;2;N;4.2;32.0;H;11.266
2012-01-01;260330;240011;2012;1;N;3.8;20.0;D;10.552
2012-01-01;260330;240011;2012;2;S;5;10.0;D;10.552
2012-01-01;260330;240012;2012;1;N;4.6;20.0;D;10.552
2012-01-01;260330;240012;2012;2;S;6.2;20.0;D;10.552
2012-01-01;260330;240013;2012;1;N;3.6;20.0;D;10.552
2012-01-01;260330;240013;2012;2;S;5.7;10.0;D;10.552
2012-01-01;260330;240014;2012;1;N;4.2;20.0;D;10.552
2012-01-01;260330;240014;2012;2;S;6.7;20.0;D;10.552
2012-01-01;260330;240015;2012;1;N;0;23.0;D;10.552
2012-01-01;260330;240015;2012;2;S;6.1;12.0;D;10.552
2012-01-01;260330;240021;2012;2;N;3.3;80.0;D;10.552
2012-01-01;260330;240021;2013;1;N;4.6;20.0;D;10.552
2012-01-01;260330;240021;2013;2;S;5;80.0;D;10.552
2012-01-01;260330;240022;2013;1;S;5.3;20.0;D;10.552
2012-01-01;260330;240023;2013;1;S;5.9;20.0;D;10.552
2012-01-01;260330;240024;2013;1;S;6.5;20.0;D;10.552
2012-01-01;260330;240025;2013;1;N;2.9;22.0;D;10.552
2012-01-01;260330;240025;2013;2;S;6.4;62.0;D;10.552
2012-01-01;260334;240011;2012;1;S;5;50.0;H;11.048
2012-01-01;260334;240012;2012;1;S;5;50.0;H;11.048
2012-01-01;260334;240013;2012;1;S;5.6;50.0;H;11.048
2012-01-01;260334;240014;2012;1;N;3.3;50.0;H;11.048
2012-01-01;260334;240014;2012;2;S;7;10.0;H;11.048
2012-01-01;260334;240015;2012;1;N;1.6;51.0;H;11.048
2012-01-01;260334;240015;2012;2;S;7.7;11.0;H;11.048
2012-01-01;260334;240021;2012;2;S;5.9;80.0;H;11.048
2012-01-01;260334;240022;2012;2;N;4;30.0;H;11.048
2012-01-01;260334;240022;2013;1;N;4;20.0;H;11.048
2012-01-01;260334;240022;2013;2;S;6;80.0;H;11.048
2012-01-01;260334;240023;2013;1;S;6.9;20.0;H;11.048
2012-01-01;260334;240024;2013;1;N;4.5;20.0;H;11.048
2012-01-01;260334;240024;2013;2;S;5;80.0;H;11.048
2012-01-01;260334;240025;2013;1;N;4.6;21.0;H;11.048
2012-01-01;260334;240025;2013;2;S;6.4;82.0;H;11.048
2012-01-01;260363;240011;2012;1;S;6.5;50.0;H;11.384
2012-01-01;260363;240012;2012;1;S;5;50.0;H;11.384
2012-01-01;260363;240013;2012;1;N;3.8;50.0;H;11.384
2012-01-01;260363;240013;2012;2;N;4.2;10.0;H;11.384
2012-01-01;260363;240013;2013;1;S;7.1;20.0;H;11.384
2012-01-01;260363;240014;2012;1;S;5.1;50.0;H;11.384
2012-01-01;260363;240015;2012;1;S;6;52.0;H;11.384
2012-01-01;260363;240021;2012;2;N;3.4;70.0;H;11.384
2012-01-01;260363;240021;2013;1;S;5.3;20.0;H;11.384
2012-01-01;260363;240022;2012;2;S;5.4;70.0;H;11.384
2012-01-01;260363;240023;2012;2;S;5.3;70.0;H;11.384
2012-01-01;260363;240024;2012;2;N;3.8;70.0;H;11.384
2012-01-01;260363;240024;2013;1;S;5;20.0;H;11.384
2012-01-01;260363;240025;2012;2;S;5.4;71.0;H;11.384
2012-01-01;260378;240011;2012;1;S;5;50.0;H;11.719
2012-01-01;260378;240012;2012;1;S;7.1;50.0;H;11.719
2012-01-01;260378;240013;2012;1;N;3.7;50.0;H;11.719
2012-01-01;260378;240013;2012;2;S;5.7;30.0;H;11.719
2012-01-01;260378;240014;2012;1;S;5.1;50.0;H;11.719
2012-01-01;260378;240015;2012;1;S;5;51.0;H;11.719
2012-01-01;260378;240021;2012;2;N;4.3;30.0;H;11.719
2012-01-01;260378;240021;2013;1;S;7.8;10.0;H;11.719
2012-01-01;260378;240022;2012;2;N;4.1;30.0;H;11.719
2012-01-01;260378;240022;2013;1;S;6.5;10.0;H;11.719
2012-01-01;260378;240023;2012;2;N;4.5;30.0;H;11.719
2012-01-01;260378;240023;2013;1;S;6.5;10.0;H;11.719
2012-01-01;260378;240024;2012;2;S;7.1;70.0;H;11.719
2012-01-01;260378;240025;2012;2;S;5.7;32.0;H;11.719
2012-01-01;260382;240011;2012;1;S;5;100.0;H;10.624
2012-01-01;260382;240012;2012;1;S;6.2;100.0;H;10.624
2012-01-01;260382;240013;2012;1;S;5.8;100.0;H;10.624
2012-01-01;260382;240014;2012;1;S;8.2;100.0;H;10.624
2012-01-01;260382;240015;2012;1;S;7.8;101.0;H;10.624
2012-01-01;260382;240021;2012;2;S;6.6;60.0;H;10.624
2012-01-01;260382;240022;2012;2;S;5.5;60.0;H;10.624
2012-01-01;260382;240023;2012;2;S;6.1;60.0;H;10.624
2012-01-01;260382;240024;2012;2;S;7.2;60.0;H;10.624
2012-01-01;260382;240025;2012;2;S;5;62.0;H;10.624
2012-01-01;260384;240011;2012;1;N;4.3;40.0;H;11.386
2012-01-01;260384;240011;2013;1;N;4.3;20.0;H;11.386
2012-01-01;260384;240011;2013;2;S;5.3;10.0;H;11.386
2012-01-01;260384;240012;2012;1;S;5;40.0;H;11.386
2012-01-01;260384;240013;2012;1;N;3.3;40.0;H;11.386
2012-01-01;260384;240013;2012;2;N;4.7;10.0;H;11.386
2012-01-01;260384;240013;2013;2;S;6.5;10.0;H;11.386
2012-01-01;260384;240014;2012;1;N;3.3;40.0;H;11.386
2012-01-01;260384;240014;2012;2;S;8.2;10.0;H;11.386
2012-01-01;260384;240015;2012;1;S;6.2;41.0;H;11.386
2012-01-01;260384;240021;2012;2;N;4.7;80.0;H;11.386
2012-01-01;260384;240021;2013;2;S;5;80.0;H;11.386
2012-01-01;260384;240022;2012;2;N;2.2;80.0;H;11.386
2012-01-01;260384;240022;2013;1;S;5.1;20.0;H;11.386
2012-01-01;260384;240023;2013;1;S;5;20.0;H;11.386
2012-01-01;260384;240024;2013;1;S;6.5;20.0;H;11.386
2012-01-01;260384;240025;2012;2;S;5.2;82.0;H;11.386
2012-01-01;260402;240011;2012;1;S;7.5;20.0;H;12.418
2012-01-01;260402;240012;2012;1;S;6.3;20.0;H;12.418
2012-01-01;260402;240013;2012;1;S;7.4;20.0;H;12.418
2012-01-01;260402;240014;2012;1;S;6.3;20.0;H;12.418
2012-01-01;260402;240015;2012;1;S;6.7;22.0;H;12.418
2012-01-01;260402;240021;2012;2;S;6;40.0;H;12.418
2012-01-01;260402;240022;2012;2;S;6.8;40.0;H;12.418
2012-01-01;260402;240023;2012;2;S;7.1;40.0;H;12.418
2012-01-01;260402;240024;2012;2;S;7.8;40.0;H;12.418
2012-01-01;260402;240025;2012;2;S;6;41.0;H;12.418
2012-01-01;260421;240011;2012;1;S;8.5;60.0;H;11.652
2012-01-01;260421;240012;2012;1;S;6.2;60.0;H;11.652
2012-01-01;260421;240013;2012;1;S;7.2;60.0;H;11.652
2012-01-01;260421;240014;2012;1;S;5.5;60.0;H;11.652
2012-01-01;260421;240015;2012;1;S;5.5;62.0;H;11.652
2012-01-01;260421;240021;2012;2;S;5;50.0;H;11.652
2012-01-01;260421;240022;2012;2;S;5;50.0;H;11.652
2012-01-01;260421;240023;2012;2;S;5;50.0;H;11.652
2012-01-01;260421;240024;2012;2;S;6.4;50.0;H;11.652
2012-01-01;260421;240025;2012;2;S;5;52.0;H;11.652
2012-01-01;260424;240011;2013;1;N;0;90.0;H;12.048
2012-01-01;260424;240012;2012;1;S;5;80.0;H;12.048
2012-01-01;260424;240013;2012;1;S;5;80.0;H;12.048
2012-01-01;260424;240015;2012;1;S;7;81.0;H;12.048
2012-01-01;260424;240022;2012;2;S;5.4;80.0;H;12.048
2012-01-01;260424;240025;2012;2;S;5;42.0;H;12.048
2012-01-01;260427;240011;2012;1;N;3.7;100.0;H;10.688
2012-01-01;260427;240011;2012;2;S;5;20.0;H;10.688
2012-01-01;260427;240012;2012;1;S;5;100.0;H;10.688
2012-01-01;260427;240013;2012;1;N;4.4;100.0;H;10.688
2012-01-01;260427;240013;2012;2;N;4.6;40.0;H;10.688
2012-01-01;260427;240013;2013;2;S;5.4;10.0;H;10.688
2012-01-01;260427;240014;2012;1;N;0;100.0;H;10.688
2012-01-01;260427;240014;2012;2;S;5.7;40.0;H;10.688
2012-01-01;260427;240015;2012;1;S;5.4;102.0;H;10.688
2012-01-01;260427;240021;2013;1;N;2.8;10.0;H;10.688
2012-01-01;260427;240021;2013;2;N;4.3;30.0;H;10.688
2012-01-01;260427;240021;2014;1;S;6.3;20.0;H;10.688
2012-01-01;260427;240022;2012;2;N;3.2;40.0;H;10.688
2012-01-01;260427;240022;2013;1;S;5.8;10.0;H;10.688
2012-01-01;260427;240023;2013;1;N;1.9;10.0;H;10.688
2012-01-01;260427;240023;2013;2;N;2.2;30.0;H;10.688
2012-01-01;260427;240023;2014;1;S;5.6;20.0;H;10.688
2012-01-01;260427;240024;2013;1;S;5.1;10.0;H;10.688
2012-01-01;260427;240025;2012;2;N;4.7;82.0;H;10.688
2012-01-01;260427;240025;2013;2;S;7.5;51.0;H;10.688
2012-01-01;260444;240011;2012;1;S;5.2;10.0;H;12.034
2012-01-01;260444;240012;2012;1;S;5.5;10.0;H;12.034
2012-01-01;260444;240013;2012;1;S;7.3;10.0;H;12.034
2012-01-01;260444;240014;2012;1;S;6;10.0;H;12.034
2012-01-01;260444;240015;2012;1;S;7.1;12.0;H;12.034
2012-01-01;260444;240021;2012;2;S;5.9;10.0;H;12.034
2012-01-01;260444;240022;2012;2;S;5.1;10.0;H;12.034
2012-01-01;260444;240023;2012;2;S;6.2;10.0;H;12.034
2012-01-01;260444;240024;2012;2;S;5.8;10.0;H;12.034
2012-01-01;260444;240025;2012;2;N;3.3;12.0;H;12.034
2012-01-01;260444;240025;2013;1;S;5.7;22.0;H;12.034
2012-01-01;260455;240011;2012;1;N;4.2;40.0;H;11.554
2012-01-01;260455;240011;2012;2;S;5;10.0;H;11.554
2012-01-01;260455;240012;2012;1;N;1.8;40.0;H;11.554
2012-01-01;260455;240012;2012;2;S;5;10.0;H;11.554
2012-01-01;260455;240013;2012;1;S;5;40.0;H;11.554
2012-01-01;260455;240014;2012;1;N;3.2;40.0;H;11.554
2012-01-01;260455;240014;2012;2;S;7.4;10.0;H;11.554
2012-01-01;260455;240015;2012;1;N;2.4;43.0;H;11.554
2012-01-01;260455;240015;2012;2;S;7.2;12.0;H;11.554
2012-01-01;260455;240021;2013;1;S;6.4;20.0;H;11.554
2012-01-01;260455;240022;2013;1;S;5.9;20.0;H;11.554
2012-01-01;260455;240023;2012;2;S;6.4;60.0;H;11.554
2012-01-01;260455;240024;2013;1;S;5.4;20.0;H;11.554
2012-01-01;260455;240025;2013;1;S;5;22.0;H;11.554
2012-01-01;260460;240011;2012;1;S;5.5;60.0;H;10.938
2012-01-01;260460;240012;2012;1;S;5.9;60.0;H;10.938
2012-01-01;260460;240013;2012;1;S;6.3;60.0;H;10.938
2012-01-01;260460;240014;2012;1;S;8.6;60.0;H;10.938
2012-01-01;260460;240015;2012;1;S;5.4;62.0;H;10.938
2012-01-01;260460;240021;2012;2;S;6.3;50.0;H;10.938
2012-01-01;260460;240022;2012;2;S;5.1;50.0;H;10.938
2012-01-01;260460;240023;2012;2;S;6.2;50.0;H;10.938
2012-01-01;260460;240024;2012;2;S;6.2;50.0;H;10.938
2012-01-01;260460;240025;2012;2;S;5.1;52.0;H;10.938
2012-01-01;260462;240011;2012;1;N;4.1;80.0;H;10.766
2012-01-01;260462;240011;2012;2;N;4.8;20.0;H;10.766
2012-01-01;260462;240012;2012;1;N;1.9;80.0;H;10.766
2012-01-01;260462;240012;2012;2;N;4.6;20.0;H;10.766
2012-01-01;260462;240013;2012;1;N;4;80.0;H;10.766
2012-01-01;260462;240014;2012;1;N;3.2;80.0;H;10.766
2012-01-01;260462;240014;2012;2;N;3.6;20.0;H;10.766
2012-01-01;260462;240015;2012;1;S;7;82.0;H;10.766
2012-01-01;260462;240022;2012;2;N;1.3;60.0;H;10.766
2012-01-01;260462;240023;2012;2;N;1.3;60.0;H;10.766
2012-01-01;260462;240025;2012;2;N;2.9;61.0;H;10.766
2012-01-01;260465;240011;2012;1;S;9.9;10.0;H;12.796
2012-01-01;260465;240012;2012;1;S;7.7;10.0;H;12.796
2012-01-01;260465;240013;2012;1;S;7.5;10.0;H;12.796
2012-01-01;260465;240014;2012;1;S;8.1;10.0;H;12.796
2012-01-01;260465;240015;2012;1;S;10;13.0;H;12.796
2012-01-01;260465;240021;2012;2;S;7.4;10.0;H;12.796
2012-01-01;260465;240022;2012;2;S;5.7;10.0;H;12.796
2012-01-01;260465;240023;2012;2;S;6.4;10.0;H;12.796
2012-01-01;260465;240024;2012;2;S;8.2;10.0;H;12.796
2012-01-01;260465;240025;2012;2;S;9;11.0;H;12.796
2012-01-01;260466;240011;2012;1;N;2.8;100.0;H;10.86
2012-01-01;260466;240011;2012;2;N;0;20.0;H;10.86
2012-01-01;260466;240012;2012;1;N;2.3;100.0;H;10.86
2012-01-01;260466;240012;2012;2;N;3.6;20.0;H;10.86
2012-01-01;260466;240013;2012;1;N;3.8;100.0;H;10.86
2012-01-01;260466;240013;2012;2;N;1.4;20.0;H;10.86
2012-01-01;260466;240014;2012;1;N;4.7;100.0;H;10.86
2012-01-01;260466;240015;2012;1;N;1.8;102.0;H;10.86
2012-01-01;260466;240015;2012;2;N;1.9;22.0;H;10.86
2012-01-01;260466;240024;2012;2;N;0.8;80.0;H;10.86
2012-01-01;260466;240025;2012;2;S;5.3;61.0;H;10.86
2012-01-01;260479;240011;2012;1;S;5.6;50.0;H;11.21
2012-01-01;260479;240012;2012;1;S;5;50.0;H;11.21
2012-01-01;260479;240013;2012;1;S;6.2;50.0;H;11.21
2012-01-01;260479;240014;2012;1;S;7;50.0;H;11.21
2012-01-01;260479;240015;2012;1;S;5;52.0;H;11.21
2012-01-01;260479;240021;2012;2;S;5.4;50.0;H;11.21
2012-01-01;260479;240022;2012;2;S;5.9;50.0;H;11.21
2012-01-01;260479;240023;2012;2;S;5.7;50.0;H;11.21
2012-01-01;260479;240024;2012;2;S;6.4;50.0;H;11.21
2012-01-01;260479;240025;2012;2;S;5.4;52.0;H;11.21
2012-01-01;260496;240011;2012;1;S;5.4;50.0;H;11.614
2012-01-01;260496;240012;2012;1;S;7;50.0;H;11.614
2012-01-01;260496;240013;2012;1;S;6.7;50.0;H;11.614
2012-01-01;260496;240014;2012;1;S;5.1;50.0;H;11.614
2012-01-01;260496;240015;2012;1;S;5;51.0;H;11.614
2012-01-01;260496;240021;2012;2;S;5;50.0;H;11.614
2012-01-01;260496;240022;2012;2;N;4.1;50.0;H;11.614
2012-01-01;260496;240022;2013;1;S;5.7;10.0;H;11.614
2012-01-01;260496;240023;2012;2;N;4.4;50.0;H;11.614
2012-01-01;260496;240023;2013;1;S;5;10.0;H;11.614
2012-01-01;260496;240024;2012;2;S;5;50.0;H;11.614
2012-01-01;260496;240025;2012;2;S;5.5;51.0;H;11.614
2012-01-01;260501;240011;2012;1;S;7.9;40.0;D;12.28
2012-01-01;260501;240012;2012;1;S;7;40.0;D;12.28
2012-01-01;260501;240013;2012;1;S;6.6;40.0;D;12.28
2012-01-01;260501;240014;2012;1;S;5.7;40.0;D;12.28
2012-01-01;260501;240015;2012;1;N;3.9;41.0;D;12.28
2012-01-01;260501;240015;2012;2;S;7.1;11.0;D;12.28
2012-01-01;260501;240021;2012;2;S;5.6;20.0;D;12.28
2012-01-01;260501;240022;2012;2;S;5;20.0;D;12.28
2012-01-01;260501;240023;2012;2;S;7.8;20.0;D;12.28
2012-01-01;260501;240024;2012;2;N;4.5;20.0;D;12.28
2012-01-01;260501;240024;2013;1;S;5;20.0;D;12.28
2012-01-01;260501;240025;2012;2;N;2.1;22.0;D;12.28
2012-01-01;260501;240025;2013;1;S;6.6;21.0;D;12.28
2012-01-01;260528;240011;2012;1;S;7;20.0;H;11.728
2012-01-01;260528;240012;2012;1;S;5;20.0;H;11.728
2012-01-01;260528;240013;2012;1;S;5;20.0;H;11.728
2012-01-01;260528;240014;2012;1;S;6;20.0;H;11.728
2012-01-01;260528;240015;2012;1;S;5;22.0;H;11.728
2012-01-01;260528;240021;2012;2;S;5;50.0;H;11.728
2012-01-01;260528;240022;2012;2;S;5;50.0;H;11.728
2012-01-01;260528;240023;2012;2;S;6.8;50.0;H;11.728
2012-01-01;260528;240024;2012;2;S;5.3;50.0;H;11.728
2012-01-01;260528;240025;2012;2;S;5;51.0;H;11.728
2012-01-01;260533;240011;2012;1;S;7.1;70.0;D;12.248
2012-01-01;260533;240012;2012;1;S;5.7;70.0;D;12.248
2012-01-01;260533;240013;2012;1;S;6.9;70.0;D;12.248
2012-01-01;260533;240014;2012;1;S;7.7;70.0;D;12.248
2012-01-01;260533;240015;2012;1;S;6.1;72.0;D;12.248
2012-01-01;260533;240021;2012;2;S;5;40.0;D;12.248
2012-01-01;260533;240022;2012;2;S;5;40.0;D;12.248
2012-01-01;260533;240023;2012;2;S;7;40.0;D;12.248
2012-01-01;260533;240024;2012;2;S;6.6;40.0;D;12.248
2012-01-01;260533;240025;2012;2;S;5.2;41.0;D;12.248
2012-01-01;260539;240011;2012;1;S;8.3;40.0;D;13.072
2012-01-01;260539;240012;2012;1;S;7;40.0;D;13.072
2012-01-01;260539;240013;2012;1;S;5.7;40.0;D;13.072
2012-01-01;260539;240014;2012;1;S;5.8;40.0;D;13.072
2012-01-01;260539;240015;2012;1;S;7.1;43.0;D;13.072
2012-01-01;260539;240021;2012;2;S;5.2;40.0;D;13.072
2012-01-01;260539;240022;2012;2;S;5.4;40.0;D;13.072
2012-01-01;260539;240023;2012;2;S;7.5;40.0;D;13.072
2012-01-01;260539;240024;2012;2;S;8;40.0;D;13.072
2012-01-01;260539;240025;2012;2;S;6.2;42.0;D;13.072
2012-01-01;260541;240011;2012;1;S;5;10.0;H;12.628
2012-01-01;260541;240012;2012;1;S;5.8;10.0;H;12.628
2012-01-01;260541;240013;2012;1;S;6.1;10.0;H;12.628
2012-01-01;260541;240014;2012;1;S;6.1;10.0;H;12.628
2012-01-01;260541;240015;2012;1;S;7.8;13.0;H;12.628
2012-01-01;260541;240021;2012;2;S;5.2;10.0;H;12.628
2012-01-01;260541;240022;2012;2;S;5;10.0;H;12.628
2012-01-01;260541;240023;2012;2;S;6.4;10.0;H;12.628
2012-01-01;260541;240024;2012;2;S;8;10.0;H;12.628
2012-01-01;260541;240025;2012;2;S;7.7;11.0;H;12.628
2012-01-01;260548;240011;2012;1;S;5;70.0;H;12.214
2012-01-01;260548;240012;2012;1;S;7;70.0;H;12.214
2012-01-01;260548;240013;2012;1;S;7.7;70.0;H;12.214
2012-01-01;260548;240014;2012;1;S;7.7;70.0;H;12.214
2012-01-01;260548;240015;2012;1;S;9;72.0;H;12.214
2012-01-01;260548;240021;2012;2;N;3.6;20.0;H;12.214
2012-01-01;260548;240021;2013;1;S;7.1;20.0;H;12.214
2012-01-01;260548;240022;2012;2;N;3.7;20.0;H;12.214
2012-01-01;260548;240022;2013;1;S;5.1;20.0;H;12.214
2012-01-01;260548;240023;2012;2;S;6.3;20.0;H;12.214
2012-01-01;260548;240024;2012;2;S;6.5;20.0;H;12.214
2012-01-01;260548;240025;2012;2;N;3.9;22.0;H;12.214
2012-01-01;260548;240025;2013;1;S;8.1;21.0;H;12.214
2012-01-01;260549;240011;2012;1;S;5;10.0;H;12.45
2012-01-01;260549;240012;2012;1;S;5.4;10.0;H;12.45
2012-01-01;260549;240013;2012;1;S;7.2;10.0;H;12.45
2012-01-01;260549;240014;2012;1;S;6;10.0;H;12.45
2012-01-01;260549;240015;2012;1;S;5;11.0;H;12.45
2012-01-01;260549;240021;2012;2;N;4.5;20.0;H;12.45
2012-01-01;260549;240021;2013;1;S;6.5;20.0;H;12.45
2012-01-01;260549;240022;2012;2;S;5;20.0;H;12.45
2012-01-01;260549;240023;2012;2;N;3.6;20.0;H;12.45
2012-01-01;260549;240023;2013;1;S;7.2;20.0;H;12.45
2012-01-01;260549;240024;2012;2;S;6.1;20.0;H;12.45
2012-01-01;260549;240025;2012;2;S;6.7;21.0;H;12.45
2012-01-01;260550;240011;2012;1;S;6.1;70.0;H;12.624
2012-01-01;260550;240012;2012;1;S;7.7;70.0;H;12.624
2012-01-01;260550;240013;2012;1;S;7;70.0;H;12.624
2012-01-01;260550;240014;2012;1;S;7.6;70.0;H;12.624
2012-01-01;260550;240015;2012;1;S;8.4;72.0;H;12.624
2012-01-01;260550;240021;2012;2;S;5;40.0;H;12.624
2012-01-01;260550;240022;2012;2;S;5;40.0;H;12.624
2012-01-01;260550;240023;2012;2;S;6.6;40.0;H;12.624
2012-01-01;260550;240024;2012;2;S;6.5;40.0;H;12.624
2012-01-01;260550;240025;2012;2;S;7.9;42.0;H;12.624
2012-01-01;260569;240011;2012;1;S;5.9;40.0;H;11.678
2012-01-01;260569;240012;2012;1;N;4.6;40.0;H;11.678
2012-01-01;260569;240012;2013;1;S;7.4;10.0;H;11.678
2012-01-01;260569;240013;2012;1;S;5.4;40.0;H;11.678
2012-01-01;260569;240014;2012;1;S;5.9;40.0;H;11.678
2012-01-01;260569;240015;2012;1;S;5;41.0;H;11.678
2012-01-01;260569;240021;2012;2;S;6.1;20.0;H;11.678
2012-01-01;260569;240022;2012;2;N;3.1;20.0;H;11.678
2012-01-01;260569;240022;2013;1;S;5.4;10.0;H;11.678
2012-01-01;260569;240023;2012;2;S;5.3;20.0;H;11.678
2012-01-01;260569;240024;2012;2;N;4;20.0;H;11.678
2012-01-01;260569;240024;2013;1;S;7.2;10.0;H;11.678
2012-01-01;260569;240025;2012;2;S;6.1;21.0;H;11.678
2012-01-01;260592;240011;2012;1;N;3.1;80.0;H;10.75
2012-01-01;260592;240011;2012;2;S;6.9;40.0;H;10.75
